Ano Enade,"Código da área","Área de enquadramento","Código da IES","Nome da IES","Sigla da IES","Categoria administrativa","Organização acadêmica","Número de cursos da unidade","Código do município do curso","Município do curso","UF do curso","Número concluintes inscritos no Enade","Número concluintes participantes no Enade","Nota bruta de formação geral","Nota bruta de componente específico","Nota bruta geral","Nota padronizada de formação geral","Nota padronizada de componente específico","Nota de concluintes","Número de ingressantes inscritos no Enade","Número de ingressantes participantes no Enem","Nota dos ingressantes no Enem","Escolaridade dos pais (superior) dos ingressantes no Enem","Nota bruta do IDD","Nota padronizada do IDD","% de infraestrutura","Nota padronizada de infraestrutura","% organização didático pedagógica","Nota padronizada de organização didático pedagógica","% doutores","Nota padronizada de doutores","% de mestres","Nota padronizada de mestres","% de regime de trabalho (integral / parcial)","Nota padronizada de regime de trabalho (integral / parcial)","CPC (contínuo)","CPC (faixa)"
2012,81,"RELAÇÕES INTERNACIONAIS",550,"UNIVERSIDADE ESTADUAL DA PARAÍBA",UEPB,Pública,Universidade,1,2507507,"JOAO PESSOA",PB,48,35,"45,20000076293945","43,01714324951172","43,58285903930664","2,1793479919433594","2,5340993404388428","2,445411443710327",119,109,"56,568302154541016","71,02803802490234","-2,000783920288086","2,0389997959136963","60,60606002807617",0,"77,2727279663086","2,7272727489471436","66,66666412353516","3,3333332538604736","88,88888549804688","4,150326728820801",100,5,"2,5935521125793457",3
2012,81,"RELAÇÕES INTERNACIONAIS",572,"UNIVERSIDADE FEDERAL FLUMINENSE",UFF,Pública,Universidade,1,3303302,NITEROI,RJ,29,29,"48,482757568359375","48,627586364746094","48,60344696044922","2,7145800590515137","3,109013557434082","3,0104050636291504",58,53,"67,72396087646484","90,5660400390625","-3,074883460998535","1,8401938676834106","77,5862045288086","2,155172109603882","65,51724243164063","1,5517241954803467","85,9375","4,296875","95,3125","4,641543865203857",100,5,"2,891813039779663",3
2012,81,"RELAÇÕES INTERNACIONAIS",574,"UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO",UFRRJ,Pública,Universidade,1,3305554,SEROPEDICA,RJ,0,0,.,.,.,.,.,.,82,80,"61,96890640258789","87,5",.,.,.,0,.,0,"77,34375","3,8671875","97,65625","4,820772171020508",100,5,.,"Unidade com cursos não reconhecidos até 22/11/2013"
2012,81,"RELAÇÕES INTERNACIONAIS",575,"UNIVERSIDADE FEDERAL DE MINAS GERAIS",UFMG,Pública,Universidade,1,3106200,"BELO HORIZONTE",MG,0,0,.,.,.,.,.,.,56,54,"69,32579040527344","88,88888549804688",.,.,.,0,.,0,"97,29729461669922","4,864864826202393",100,5,100,5,.,"Unidade com cursos não reconhecidos até 22/11/2013"
2012,81,"RELAÇÕES INTERNACIONAIS",579,"UNIVERSIDADE FEDERAL DA PARAÍBA",UFPB,Pública,Universidade,1,2507507,"JOAO PESSOA",PB,0,0,.,.,.,.,.,.,128,103,"59,41206359863281","85,29412078857422",.,.,.,0,.,0,"33,33333206176758","1,6666667461395264",80,"3,470588207244873",100,5,.,"Unidade com cursos não reconhecidos até 22/11/2013"
2012,81,"RELAÇÕES INTERNACIONAIS",581,"UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL",UFRGS,Pública,Universidade,1,4314902,"PORTO ALEGRE",RS,34,32,"58,8125","67,08125305175781","65,01875305175781","4,398777008056641",5,"4,84969425201416",63,57,"68,07938385009766","83,92857360839844","11,928576469421387","4,617197513580322","82,8125","2,818509578704834","79,6875","2,96875","86,9565200805664","4,34782600402832","94,20289611816406","4,556692123413086",100,5,"4,388928413391113",5
2012,81,"RELAÇÕES INTERNACIONAIS",582,"UNIVERSIDADE FEDERAL DE SANTA MARIA",UFSM,Pública,Universidade,1,4316907,"SANTA MARIA",RS,0,0,.,.,.,.,.,.,67,64,"62,35261535644531","82,53968048095703",.,.,.,0,.,0,"66,66666412353516","3,3333332538604736","88,88888549804688","4,150326728820801",100,5,.,"Unidade com cursos não reconhecidos até 22/11/2013"
2012,81,"RELAÇÕES INTERNACIONAIS",585,"UNIVERSIDADE FEDERAL DE SANTA CATARINA",UFSC,Pública,Universidade,1,4205407,FLORIANOPOLIS,SC,34,26,"56,05769348144531","58,33076858520508","57,78461456298828","3,9496238231658936","4,10331916809082","4,064895153045654",82,77,"65,59159088134766",76,"4,916928291320801","3,3194053173065186","83,33333587646484","2,884615659713745","71,66666412353516","2,166666269302368","73,33333587646484","3,6666667461395264",100,5,100,5,.,"Unidade com cursos não reconhecidos até 22/11/2013"
2012,81,"RELAÇÕES INTERNACIONAIS",586,"UNIVERSIDADE FEDERAL DO RIO DE JANEIRO",UFRJ,Pública,Universidade,1,3304557,"RIO DE JANEIRO",RJ,59,56,"52,375","54,73392868041992","54,15357208251953","3,34918475151062","3,734743356704712","3,6383538246154785",67,63,"66,3678970336914","76,19047546386719","2,6716995239257813","2,9038338661193848","68,75","1,033653974533081","71,0526351928711","2,1052634716033936","84,61538696289063","4,230769634246826",100,5,100,5,.,"Unidade com cursos não reconhecidos até 22/11/2013"
2012,81,"RELAÇÕES INTERNACIONAIS",591,"UNIVERSIDADE FEDERAL DE SÃO PAULO",UNIFESP,Pública,Universidade,2,3534401,OSASCO,SP,0,0,.,.,.,.,.,.,81,79,"68,10730743408203","88,46154022216797",.,.,.,0,.,0,100,5,100,5,100,5,.,"Unidade com cursos não reconhecidos até 22/11/2013"
2012,81,"RELAÇÕES INTERNACIONAIS",610,"CENTRO UNIVERSITÁRIO METODISTA BENNETT",BENNETT,Privada,"Centro Universitário",1,3304557,"RIO DE JANEIRO",RJ,15,5,"41,400001525878906","34,52000045776367","36,2400016784668","1,559782862663269","1,6633790731430054","1,6374800205230713",0,0,.,.,.,.,"83,33333587646484","2,884615659713745","66,66666412353516","1,6666662693023682",50,"2,5",75,"3,088235378265381","62,5","3,125",.,SC
2012,81,"RELAÇÕES INTERNACIONAIS",636,"ESCOLA SUPERIOR DE PROPAGANDA E MARKETING",ESPM,Privada,Faculdade,1,3550308,"SAO PAULO",SP,161,135,"46,325927734375","35,362220764160156","38,116294860839844","2,3629229068756104","1,749683141708374","1,902993083000183",194,117,"60,24303436279297","79,4871826171875","-7,343944549560547","1,0500295162200928",100,5,"90,87837982177734","4,087838172912598",40,2,84,"3,77647066116333",54,"2,700000047683716","2,2154321670532227",3
2012,81,"RELAÇÕES INTERNACIONAIS",641,"CENTRO UNIVERSITÁRIO LA SALLE",UNILASALLE,Privada,"Centro Universitário",1,4304606,CANOAS,RS,31,29,"54,017242431640625","45,034481048583984","47,28965377807617","3,6169416904449463","2,7408204078674316","2,959850788116455",50,35,"54,35271453857422","68,57142639160156","4,23056697845459","3,192366123199463","89,6551742553711","3,6870028972625732","73,21428680419922","2,3214285373687744","33,33333206176758","1,6666667461395264","95,83333587646484","4,68137264251709",50,"2,5","2,948533535003662",4
2012,81,"RELAÇÕES INTERNACIONAIS",664,"UNIVERSIDADE VILA VELHA",UVV,Privada,Universidade,1,3205200,"VILA VELHA",ES,69,61,"47,434425354003906","40,5836067199707","42,31147384643555","2,543656349182129","2,2847297191619873","2,349461317062378",29,24,"54,15510559082031","78,26087188720703","2,95650053024292","2,956547975540161","98,4375","4,801682472229004",90,4,"18,18181800842285","0,9090909361839294","90,90908813476563","4,304812431335449","63,6363639831543","3,1818182468414307","2,862671136856079",3
2012,81,"RELAÇÕES INTERNACIONAIS",712,"CENTRO UNIVERSITÁRIO HERMÍNIO DA SILVEIRA","UNI IBMR",Privada,"Centro Universitário",2,3304557,"RIO DE JANEIRO",RJ,0,0,.,.,.,.,.,.,209,144,"56,092674255371094","85,50724792480469",.,.,.,0,.,0,25,"1,2500001192092896","83,33333587646484","3,7254903316497803",0,0,.,"Unidade com cursos não reconhecidos até 22/11/2013"
2012,81,"RELAÇÕES INTERNACIONAIS",718,"UNIVERSIDADE POTIGUAR",UNP,Privada,Universidade,1,2408102,NATAL,RN,57,49,"44,1224479675293","32,165306091308594","35,159183502197266","2,003659963607788","1,4220885038375854","1,5674813985824585",93,56,"55,16218948364258","74,50980377197266","-7,545497894287109","1,0127239227294922","94,79166412353516","4,338942050933838","69,38775634765625","1,9387755393981934","27,586206436157227","1,3793103694915771","72,4137954711914","2,8904666900634766","58,620689392089844","2,931034564971924","1,78228759765625",2
2012,81,"RELAÇÕES INTERNACIONAIS",789,"UNIVERSIDADE FEDERAL DE RORAIMA",UFRR,Pública,Universidade,1,1400100,"BOA VISTA",RR,1,1,.,.,.,.,.,.,35,29,"55,411293029785156","82,75862121582031",.,.,100,5,50,0,"72,7272720336914","3,6363637447357178",100,5,100,5,.,SC
2012,81,"RELAÇÕES INTERNACIONAIS",830,"UNIVERSIDADE FEDERAL DO AMAPÁ",UNIFAP,Pública,Universidade,1,1600303,MACAPA,AP,0,0,.,.,.,.,.,.,50,42,"59,29702377319336","80,95237731933594",.,.,.,0,.,0,"21,428571701049805","1,071428656578064","78,57142639160156","3,361344337463379",100,5,.,"Unidade com cursos não reconhecidos até 22/11/2013"
2012,81,"RELAÇÕES INTERNACIONAIS",926,"CENTRO UNIVERSITÁRIO ANHANGUERA DE CAMPO GRANDE",,Privada,"Centro Universitário",1,5002704,"CAMPO GRANDE",MS,19,14,"49,46428680419922","39,10714340209961","41,71428680419922","2,8746118545532227","2,1334333419799805","2,318727970123291",83,53,"53,18103790283203","60,377357482910156","-3,5574851036071777","1,7508686780929565","81,25","2,620192289352417","68,75","1,8749998807907104","54,54545593261719","2,7272727489471436","81,81818389892578","3,609625816345215",100,5,"2,4685018062591553",3
2012,81,"RELAÇÕES INTERNACIONAIS",944,"ESCOLA SUPERIOR DE PROPAGANDA E MARKETING DO RIO DE JANEIRO",ESPM,Privada,Faculdade,1,3304557,"RIO DE JANEIRO",RJ,13,13,"39,30769348144531","31,707693099975586","33,623077392578125","1,218645691871643","1,375195860862732","1,3360583782196045",26,18,"60,65041732788086","83,33333587646484","-12,939814567565918","0,014285150915384293",100,5,100,5,"33,33333206176758","1,6666667461395264","88,88888549804688","4,150326728820801","22,22222137451172","1,1111111640930176","1,6668193340301514",2
2012,81,"RELAÇÕES INTERNACIONAIS",1030,"FACULDADE DE ECONOMIA E FINANÇAS IBMEC","FACULDADES IBMEC",Privada,Faculdade,1,3304557,"RIO DE JANEIRO",RJ,0,0,.,.,.,.,.,.,67,60,"60,75458526611328","78,33333587646484",.,.,.,0,.,0,50,"2,5","96,66666412353516","4,745097637176514",10,"0,5000000596046448",.,"Unidade com cursos não reconhecidos até 22/11/2013"
2012,81,"RELAÇÕES INTERNACIONAIS",1041,"CENTRO UNIVERSITÁRIO UNIVATES",UNIVATES,Privada,"Centro Universitário",1,4311403,LAJEADO,RS,3,3,"49,5","51,36666488647461","50,900001525878906","2,88043475151062","3,389692783355713","3,262378215789795",20,15,"56,93166732788086",80,"5,566836357116699","3,439697265625",100,5,100,5,25,"1,2500001192092896",100,5,75,"3,75","3,450119733810425",4
2012,81,"RELAÇÕES INTERNACIONAIS",1060,"CENTRO UNIVERSITÁRIO DO INSTITUTO DE EDUCAÇÃO SUPERIOR DE BRASÍLIA - IESB",IESB,Privada,"Centro Universitário",1,5300108,BRASILIA,DF,75,51,"44,92156982421875","41,14117431640625","42,0941162109375","2,1339516639709473","2,341864824295044","2,289886474609375",98,47,"53,2248420715332","76,08695983886719","2,141019821166992","2,805609941482544","92,59259033203125","4,059828758239746","84,54545593261719","3,454545497894287","47,727272033691406","2,3863637447357178","90,90908813476563","4,304812431335449","77,2727279663086","3,8636364936828613","2,974107027053833",4
2012,81,"RELAÇÕES INTERNACIONAIS",1077,"Faculdade Estácio do Recife - Estácio FIR",FIR,Privada,Faculdade,1,2611606,RECIFE,PE,125,89,"45,9775276184082","36,61235809326172","38,96629333496094","2,3061187267303467","1,8777873516082764","1,984870195388794",50,35,"54,739715576171875","77,14286041259766","-1,1375131607055664","2,1987833976745605","75,5434799194336","1,8959033489227295","68,47826385498047","1,847826361656189","13,333333015441895","0,6666668057441711","73,33333587646484","2,960784435272217","73,33333587646484","3,6666667461395264","2,044386863708496",3
2012,81,"RELAÇÕES INTERNACIONAIS",1153,"UNIVERSIDADE CÂNDIDO MENDES",UCAM,Privada,Universidade,1,3301009,"CAMPOS DO GOYTACAZES",RJ,28,21,"52,02381134033203","36,33333206176758","40,266666412353516","3,2919256687164307","1,8491950035095215","2,2098777294158936",42,27,"53,654998779296875","76,92308044433594","-0,35867857933044434","2,3429386615753174","97,91666412353516","4,735576629638672","91,3043441772461","4,130434513092041","27,77777862548828","1,388888955116272","77,77777862548828","3,3006536960601807","83,33333587646484","4,1666669845581055","2,6953372955322266",3
2012,81,"RELAÇÕES INTERNACIONAIS",1153,"UNIVERSIDADE CÂNDIDO MENDES",UCAM,Privada,Universidade,1,3304557,"RIO DE JANEIRO",RJ,78,59,"43,3220329284668","33,9101676940918","36,27627182006836","1,8731575012207031","1,6008881330490112","1,6689554452896118",119,73,"56,726402282714844","78,87323760986328","-6,846035003662109","1,1421880722045898","79,36508178710938","2,380952835083008","78,57142639160156","2,857142686843872","48,48484802246094","2,4242424964904785","81,81818389892578","3,609625816345215","63,6363639831543","3,1818182468414307","1,9994087219238281",3
2012,81,"RELAÇÕES INTERNACIONAIS",1185,"CENTRO UNIVERSITÁRIO JORGE AMADO",UNIJORGE,Privada,"Centro Universitário",1,2927408,SALVADOR,BA,37,36,"51,54166793823242","43,16666793823242","45,26388931274414","3,213315486907959","2,549421548843384","2,715394973754883",88,52,"57,69394302368164","86,2745132446289","1,620466947555542","2,7092604637145996","98,64865112304688","4,828482627868652","93,24324035644531","4,324324131011963","33,33333206176758","1,6666667461395264","83,33333587646484","3,7254903316497803","66,66666412353516","3,3333332538604736","2,9571924209594727",4
2012,81,"RELAÇÕES INTERNACIONAIS",1327,"ESCOLA SUPERIOR DE PROPAGANDA E MARKETING DE PORTO ALEGRE","ESPM - POA",Privada,Faculdade,1,4314902,"PORTO ALEGRE",RS,104,96,"47,57291793823242","43,328125","44,40104293823242","2,5662364959716797","2,5659663677215576","2,5660338401794434",92,70,"60,85182189941406","89,85507202148438","1,1051980257034302","2,613888740539551",100,5,"96,39175415039063","4,6391754150390625",52,"2,6000001430511475",96,"4,694117546081543",58,"2,9000000953674316","3,110564708709717",4
2012,81,"RELAÇÕES INTERNACIONAIS",1386,"FACULDADE ESAMC CAMPINAS",ESAMC,Privada,Faculdade,1,3509502,CAMPINAS,SP,45,43,"47,151161193847656","36,71395492553711","39,339534759521484","2,497471809387207","1,8881982564926147","2,0405166149139404",43,31,"57,19395065307617","90,32257843017578","-0,5114121437072754","2,314668893814087","95,55555725097656","4,4358978271484375","95,55555725097656","4,555555820465088","18,421052932739258","0,9210526943206787","84,21052551269531","3,792569637298584",50,"2,5","2,502696990966797",3
2012,81,"RELAÇÕES INTERNACIONAIS",1419,"CENTRO UNIVERSITÁRIO CURITIBA",UNICURITIBA,Privada,"Centro Universitário",1,4106902,CURITIBA,PR,141,93,"43,15053939819336","41,348388671875","41,810752868652344","1,8451966047286987","2,363098621368408","2,2336230278015137",130,87,"58,97833251953125","79,06977081298828","-1,8157589435577393","2,0732462406158447","94,21052551269531","4,265182018280029","86,0215072631836","3,6021506786346436","36,11111068725586","1,8055555820465088",100,5,"69,44444274902344","3,472222089767456","2,6686606407165527",3
2012,81,"RELAÇÕES INTERNACIONAIS",1422,"CENTRO UNIVERSITÁRIO DO NORTE",UNINORTE,Privada,"Centro Universitário",1,1302603,MANAUS,AM,0,0,.,.,.,.,.,.,83,52,"49,442405700683594",70,.,.,.,0,.,0,"22,22222137451172","1,1111111640930176","77,77777862548828","3,3006536960601807","33,33333206176758","1,6666666269302368",.,"Unidade com cursos não reconhecidos até 22/11/2013"
2012,81,"RELAÇÕES INTERNACIONAIS",1439,"FACULDADE DE CIÊNCIAS ECONÔMICAS",FACAMP,Privada,Faculdade,1,3509502,CAMPINAS,SP,161,126,"47,82936477661133","47,06111145019531","47,266666412353516","2,608048677444458","2,948493480682373","2,863382339477539",82,65,"60,12849807739258","82,8125","3,296135902404785","3,019411325454712","94,40298461914063","4,289609432220459","86,94029998779297","3,6940300464630127","47,69230651855469","2,384615421295166","92,30769348144531","4,411764621734619","81,53845977783203","4,07692289352417","3,2225873470306396",4
2012,81,"RELAÇÕES INTERNACIONAIS",1468,"FACULDADE ESAMC UBERLÂNDIA",ESAMC,Privada,Faculdade,1,3170206,UBERLANDIA,MG,22,16,"53,5625","35,400001525878906","39,95624923706055","3,5427989959716797","1,7535545825958252","2,2008657455444336",87,63,"55,83618927001953","73,01587677001953","-5,243834972381592","1,4387407302856445",95,"4,365384578704834","87,5","3,75",50,"2,5","89,28571319580078","4,1806721687316895","57,14285659790039","2,857142925262451","2,4552223682403564",3
2012,81,"RELAÇÕES INTERNACIONAIS",1484,"FACULDADE IBMEC",IBMEC,Privada,Faculdade,1,3106200,"BELO HORIZONTE",MG,37,35,"58,41428756713867","47,38285827636719","50,1485710144043","4,333851337432861","2,9814634323120117","3,3195605278015137",86,55,"61,461090087890625","75,9259262084961","1,125518798828125","2,617650032043457","97,29729461669922","4,656964302062988","89,1891860961914","3,9189186096191406",40,2,100,5,36,"1,7999999523162842","3,033280849456787",4
2012,81,"RELAÇÕES INTERNACIONAIS",1491,"CENTRO UNIVERSITÁRIO INTERNACIONAL",UNINTER,Privada,"Centro Universitário",1,4106902,CURITIBA,PR,14,11,"47,04545593261719","40,5363655090332","42,18181610107422","2,4802372455596924","2,279888868331909","2,3299760818481445",87,39,"52,886409759521484",75,"-0,3417210578918457","2,3460772037506104","91,66666412353516","3,942307472229004",75,"2,5",30,"1,5000001192092896",95,"4,617647171020508",80,4,"2,6416189670562744",3
2012,81,"RELAÇÕES INTERNACIONAIS",1561,"FACULDADE ESAMC SOROCABA",ESAMC,Privada,Faculdade,1,3552205,SOROCABA,SP,25,16,"52,8125","37,09375","41,037498474121094","3,4205162525177","1,9271166324615479","2,300466537475586",40,30,"56,36083221435547",80,"-1,67007315158844","2,1002113819122314","97,22222137451172","4,647435665130615","91,66666412353516","4,166666507720947","6,666666507720947","0,33333346247673035",50,"1,1764705181121826","53,33333206176758","2,6666665077209473","2,194460153579712",3
2012,81,"RELAÇÕES INTERNACIONAIS",1681,"FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS IBMEC","FACULDADES IBMEC",Privada,Faculdade,1,3304557,"RIO DE JANEIRO",RJ,94,82,"52,371952056884766","46,414634704589844","47,912193298339844","3,3486878871917725","2,8822476863861084","2,9988577365875244",126,102,"60,91585922241211",77,"0,9908950328826904","2,5927324295043945","95,78313446044922","4,464782238006592","86,74698638916016","3,6746985912323","56,25","2,8125",100,5,"21,875","1,09375","2,9965951442718506",4
2012,81,"RELAÇÕES INTERNACIONAIS",1736,"CENTRO UNIVERSITÁRIO LA SALLE DO RIO DE JANEIRO",UNILASALLE/RJ,Privada,"Centro Universitário",1,3303302,NITEROI,RJ,82,58,"49,431034088134766","42,937931060791016","44,5706901550293","2,869190216064453","2,52598237991333","2,6117844581604004",77,49,"57,09428405761719",75,"1,8993773460388184","2,7608840465545654","96,82539367675781","4,597069263458252","82,8125","3,28125","45,45454406738281","2,2727272510528564",100,5,"45,45454406738281","2,2727272510528564","2,9659039974212646",4
2012,81,"RELAÇÕES INTERNACIONAIS",1816,"INSTITUTO DE ENSINO SUPERIOR DE BAURU",IESB,Privada,Faculdade,1,3506003,BAURU,SP,1,1,.,.,.,.,.,.,12,9,"53,3761100769043","62,5",.,.,100,5,50,0,15,"0,7500000596046448",85,"3,8529410362243652",70,"3,5",.,"Unidade com cursos não reconhecidos até 22/11/2013"
2012,81,"RELAÇÕES INTERNACIONAIS",1838,"FACULDADES INTEGRADAS RIO BRANCO",FRB,Privada,Faculdade,1,3550308,"SAO PAULO",SP,107,93,"46,85483932495117","43,42042922973633","44,293548583984375","2,4491584300994873","2,575424909591675","2,543858289718628",126,80,"58,42684555053711","82,5","1,1576228141784668","2,6235921382904053","97,8723373413086","4,729950428009033","95,78947448730469","4,5789475440979","58,33333206176758","2,9166667461395264","91,66666412353516","4,3627448081970215","37,5","1,875","3,030527114868164",4
2012,81,"RELAÇÕES INTERNACIONAIS",2077,"FACULDADE ANGLO-AMERICANO",FAA,Privada,Faculdade,1,4108304,"FOZ DO IGUACU",PR,10,10,"53,900001525878906","41,290000915527344","44,459999084472656","3,5978262424468994","2,3571155071258545","2,667293071746826",17,9,"56,02555465698242","44,44444274902344","-4,859401702880859","1,5098958015441895",100,5,100,5,"30,769229888916016","1,5384615659713745",100,5,"76,92308044433594","3,846153974533081","2,70615291595459",3
2012,81,"RELAÇÕES INTERNACIONAIS",2183,"CENTRO UNIVERSITÁRIO FUNDAÇÃO SANTO ANDRÉ",CUFSA,Privada,"Centro Universitário",1,3547809,"SANTO ANDRE",SP,74,55,"47,581817626953125","40,456363677978516","42,25272750854492","2,567687511444092","2,271690845489502","2,3456900119781494",84,60,"54,54120635986328","77,5862045288086","1,8885197639465332","2,7588744163513184","80,50847625732422","2,526075839996338","78,44827270507813","2,844827175140381","42,85714340209961","2,142857313156128","95,23809814453125","4,635854721069336","14,285714149475098","0,7142857313156128","2,560250997543335",3
